Concurso,Motor,Jogos,Total de acertos,Media de acertos por jogo,Melhor acerto,Melhor jogo,Resultado real,Score total premiacao,Score medio premiacao por jogo,Jogos com 2 acertos,Taxa 2 acertos (%),Jogos com 3 acertos,Taxa 3 acertos (%),Jogos com 4 acertos,Taxa 4 acertos (%),Jogos com 5 acertos,Taxa 5 acertos (%),Jogos com 6 acertos,Taxa 6 acertos (%)
2773,Motor Elite 9,100,44,0.44,4,02 - 19 - 23 - 34 - 53 - 57,19 - 23 - 32 - 34 - 38 - 57,64,0.64,4,4.0,2,2.0,1,1.0,0,0.0,0,0.0
2774,Aleatorio,100,71,0.71,3,04 - 11 - 12 - 22 - 24 - 38,06 - 16 - 22 - 24 - 38 - 50,40,0.4,10,10.0,6,6.0,0,0.0,0,0.0,0,0.0
2774,Motor Elite 9,100,59,0.59,3,20 - 24 - 35 - 37 - 38 - 50,06 - 16 - 22 - 24 - 38 - 50,12,0.12,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2775,Aleatorio,100,59,0.59,2,01 - 04 - 16 - 19 - 21 - 35,01 - 04 - 14 - 26 - 44 - 51,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2775,Motor Elite 9,100,54,0.54,2,10 - 14 - 15 - 24 - 44 - 47,01 - 04 - 14 - 26 - 44 - 51,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2776,Aleatorio,100,67,0.67,3,08 - 09 - 22 - 28 - 37 - 52,05 - 17 - 22 - 37 - 51 - 52,21,0.21,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2776,Motor Elite 9,100,53,0.53,2,01 - 10 - 17 - 30 - 37 - 50,05 - 17 - 22 - 37 - 51 - 52,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2777,Aleatorio,100,66,0.66,3,02 - 04 - 06 - 38 - 52 - 54,02 - 13 - 21 - 38 - 42 - 52,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2777,Motor Elite 9,100,68,0.68,2,10 - 13 - 20 - 37 - 38 - 50,02 - 13 - 21 - 38 - 42 - 52,15,0.15,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0
2778,Aleatorio,100,48,0.48,3,09 - 30 - 33 - 36 - 40 - 43,20 - 33 - 34 - 40 - 43 - 57,11,0.11,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2778,Motor Elite 9,100,55,0.55,2,09 - 11 - 16 - 24 - 43 - 57,20 - 33 - 34 - 40 - 43 - 57,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2779,Aleatorio,100,65,0.65,2,16 - 26 - 29 - 40 - 51 - 54,14 - 19 - 32 - 44 - 51 - 54,16,0.16,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0
2779,Motor Elite 9,100,42,0.42,3,01 - 14 - 29 - 32 - 35 - 54,14 - 19 - 32 - 44 - 51 - 54,13,0.13,3,3.0,2,2.0,0,0.0,0,0.0,0,0.0
2780,Aleatorio,100,68,0.68,3,07 - 10 - 15 - 38 - 46 - 59,07 - 09 - 10 - 14 - 46 - 53,22,0.22,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2780,Motor Elite 9,100,131,1.31,4,10 - 14 - 15 - 46 - 50 - 53,07 - 09 - 10 - 14 - 46 - 53,127,1.27,32,32.0,9,9.0,1,1.0,0,0.0,0,0.0
2781,Aleatorio,100,59,0.59,2,12 - 43 - 50 - 51 - 55 - 60,10 - 31 - 35 - 45 - 50 - 55,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2781,Motor Elite 9,100,105,1.05,3,10 - 13 - 20 - 35 - 37 - 50,10 - 31 - 35 - 45 - 50 - 55,40,0.4,25,25.0,3,3.0,0,0.0,0,0.0,0,0.0
2782,Aleatorio,100,57,0.57,3,08 - 11 - 25 - 35 - 45 - 54,06 - 11 - 16 - 25 - 28 - 45,16,0.16,6,6.0,2,2.0,0,0.0,0,0.0,0,0.0
2782,Motor Elite 9,100,50,0.5,2,10 - 11 - 25 - 27 - 42 - 46,06 - 11 - 16 - 25 - 28 - 45,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2783,Aleatorio,100,56,0.56,2,12 - 30 - 32 - 39 - 41 - 45,07 - 30 - 38 - 39 - 43 - 54,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2783,Motor Elite 9,100,75,0.75,3,04 - 29 - 30 - 43 - 52 - 54,07 - 30 - 38 - 39 - 43 - 54,22,0.22,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2784,Aleatorio,100,65,0.65,3,21 - 27 - 28 - 35 - 58 - 59,27 - 30 - 35 - 44 - 57 - 59,17,0.17,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2784,Motor Elite 9,100,73,0.73,3,04 - 30 - 35 - 38 - 43 - 57,27 - 30 - 35 - 44 - 57 - 59,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2785,Aleatorio,100,62,0.62,3,09 - 15 - 20 - 27 - 47 - 59,20 - 27 - 48 - 50 - 57 - 59,22,0.22,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2785,Motor Elite 9,100,52,0.52,2,10 - 13 - 20 - 37 - 38 - 50,20 - 27 - 48 - 50 - 57 - 59,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2786,Aleatorio,100,58,0.58,2,04 - 15 - 23 - 28 - 40 - 51,06 - 11 - 17 - 20 - 40 - 51,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2786,Motor Elite 9,100,44,0.44,2,06 - 11 - 43 - 53 - 55 - 60,06 - 11 - 17 - 20 - 40 - 51,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2787,Aleatorio,100,66,0.66,2,07 - 08 - 34 - 35 - 44 - 52,08 - 10 - 23 - 34 - 36 - 50,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2787,Motor Elite 9,100,82,0.82,3,10 - 23 - 34 - 53 - 55 - 60,08 - 10 - 23 - 34 - 36 - 50,32,0.32,17,17.0,3,3.0,0,0.0,0,0.0,0,0.0
2788,Aleatorio,100,61,0.61,2,04 - 29 - 39 - 43 - 48 - 52,23 - 37 - 39 - 47 - 52 - 56,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2788,Motor Elite 9,100,61,0.61,2,04 - 27 - 35 - 38 - 52 - 56,23 - 37 - 39 - 47 - 52 - 56,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2789,Aleatorio,100,70,0.7,3,03 - 17 - 19 - 22 - 23 - 54,03 - 17 - 18 - 19 - 20 - 55,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2789,Motor Elite 9,100,34,0.34,2,01 - 10 - 17 - 30 - 45 - 55,03 - 17 - 18 - 19 - 20 - 55,2,0.02,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
2790,Aleatorio,100,64,0.64,3,29 - 31 - 39 - 40 - 42 - 43,29 - 32 - 40 - 42 - 49 - 58,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2790,Motor Elite 9,100,44,0.44,2,14 - 22 - 29 - 32 - 35 - 43,29 - 32 - 40 - 42 - 49 - 58,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2791,Aleatorio,100,68,0.68,3,01 - 03 - 11 - 30 - 43 - 47,02 - 03 - 11 - 25 - 37 - 43,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2791,Motor Elite 9,100,83,0.83,3,03 - 10 - 11 - 35 - 43 - 56,02 - 03 - 11 - 25 - 37 - 43,21,0.21,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0
2792,Aleatorio,100,57,0.57,3,06 - 16 - 22 - 28 - 33 - 56,16 - 22 - 33 - 34 - 49 - 59,10,0.1,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2792,Motor Elite 9,100,30,0.3,2,14 - 22 - 29 - 33 - 35 - 46,16 - 22 - 33 - 34 - 49 - 59,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2793,Aleatorio,100,55,0.55,2,09 - 13 - 25 - 43 - 45 - 49,07 - 09 - 25 - 37 - 57 - 59,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2793,Motor Elite 9,100,63,0.63,4,06 - 07 - 25 - 26 - 37 - 57,07 - 09 - 25 - 37 - 57 - 59,60,0.6,5,5.0,1,1.0,1,1.0,0,0.0,0,0.0
2794,Aleatorio,100,56,0.56,4,09 - 14 - 20 - 23 - 28 - 35,03 - 09 - 14 - 20 - 28 - 52,58,0.58,8,8.0,0,0.0,1,1.0,0,0.0,0,0.0
2794,Motor Elite 9,100,54,0.54,2,09 - 16 - 28 - 37 - 43 - 57,03 - 09 - 14 - 20 - 28 - 52,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2795,Aleatorio,100,63,0.63,3,11 - 13 - 33 - 40 - 41 - 55,13 - 16 - 33 - 43 - 46 - 55,22,0.22,7,7.0,3,3.0,0,0.0,0,0.0,0,0.0
2795,Motor Elite 9,100,103,1.03,2,14 - 22 - 29 - 33 - 35 - 46,13 - 16 - 33 - 43 - 46 - 55,28,0.28,28,28.0,0,0.0,0,0.0,0,0.0,0,0.0
2796,Aleatorio,100,52,0.52,2,06 - 21 - 26 - 30 - 34 - 58,03 - 06 - 14 - 33 - 55 - 58,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2796,Motor Elite 9,100,38,0.38,2,14 - 22 - 29 - 33 - 35 - 46,03 - 06 - 14 - 33 - 55 - 58,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2797,Aleatorio,100,74,0.74,3,03 - 21 - 25 - 42 - 49 - 52,01 - 03 - 15 - 25 - 45 - 52,20,0.2,15,15.0,1,1.0,0,0.0,0,0.0,0,0.0
2797,Motor Elite 9,100,46,0.46,2,01 - 04 - 27 - 36 - 37 - 45,01 - 03 - 15 - 25 - 45 - 52,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2798,Aleatorio,100,56,0.56,2,06 - 07 - 14 - 37 - 59 - 60,03 - 09 - 18 - 54 - 59 - 60,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2798,Motor Elite 9,100,46,0.46,2,09 - 10 - 39 - 42 - 46 - 54,03 - 09 - 18 - 54 - 59 - 60,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2799,Aleatorio,100,75,0.75,3,01 - 38 - 40 - 43 - 54 - 56,01 - 31 - 38 - 40 - 45 - 60,26,0.26,16,16.0,2,2.0,0,0.0,0,0.0,0,0.0
2799,Motor Elite 9,100,54,0.54,2,01 - 04 - 27 - 36 - 37 - 45,01 - 31 - 38 - 40 - 45 - 60,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2800,Aleatorio,100,61,0.61,3,08 - 13 - 38 - 46 - 57 - 59,01 - 13 - 19 - 46 - 50 - 57,17,0.17,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2800,Motor Elite 9,100,102,1.02,3,10 - 11 - 13 - 21 - 46 - 50,01 - 13 - 19 - 46 - 50 - 57,42,0.42,22,22.0,4,4.0,0,0.0,0,0.0,0,0.0
2801,Aleatorio,100,71,0.71,3,05 - 18 - 21 - 27 - 46 - 48,25 - 27 - 33 - 46 - 48 - 56,19,0.19,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2801,Motor Elite 9,100,75,0.75,3,10 - 11 - 25 - 27 - 42 - 46,25 - 27 - 33 - 46 - 48 - 56,29,0.29,9,9.0,4,4.0,0,0.0,0,0.0,0,0.0
2802,Aleatorio,100,59,0.59,3,15 - 21 - 28 - 35 - 38 - 60,17 - 21 - 26 - 28 - 32 - 60,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2802,Motor Elite 9,100,45,0.45,2,07 - 10 - 26 - 35 - 46 - 60,17 - 21 - 26 - 28 - 32 - 60,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2803,Aleatorio,100,60,0.6,2,01 - 09 - 22 - 43 - 45 - 49,01 - 20 - 32 - 43 - 57 - 59,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2803,Motor Elite 9,100,66,0.66,3,01 - 29 - 32 - 35 - 43 - 56,01 - 20 - 32 - 43 - 57 - 59,18,0.18,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2804,Aleatorio,100,57,0.57,3,11 - 24 - 25 - 26 - 46 - 60,14 - 24 - 25 - 31 - 33 - 60,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2804,Motor Elite 9,100,57,0.57,2,14 - 22 - 29 - 33 - 35 - 46,14 - 24 - 25 - 31 - 33 - 60,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2805,Aleatorio,100,68,0.68,3,01 - 06 - 11 - 13 - 30 - 47,01 - 06 - 24 - 47 - 55 - 58,20,0.2,15,15.0,1,1.0,0,0.0,0,0.0,0,0.0
2805,Motor Elite 9,100,42,0.42,2,10 - 14 - 15 - 24 - 44 - 47,01 - 06 - 24 - 47 - 55 - 58,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2806,Aleatorio,100,74,0.74,3,05 - 11 - 13 - 26 - 29 - 40,05 - 11 - 13 - 33 - 45 - 46,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2806,Motor Elite 9,100,93,0.93,3,10 - 11 - 13 - 21 - 46 - 50,05 - 11 - 13 - 33 - 45 - 46,39,0.39,19,19.0,4,4.0,0,0.0,0,0.0,0,0.0
2807,Aleatorio,100,43,0.43,2,24 - 33 - 37 - 52 - 55 - 59,08 - 25 - 49 - 52 - 55 - 56,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2807,Motor Elite 9,100,46,0.46,2,04 - 27 - 35 - 38 - 52 - 56,08 - 25 - 49 - 52 - 55 - 56,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2808,Aleatorio,100,63,0.63,3,10 - 31 - 35 - 46 - 47 - 56,10 - 24 - 33 - 35 - 41 - 46,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2808,Motor Elite 9,100,125,1.25,4,01 - 10 - 26 - 33 - 35 - 46,10 - 24 - 33 - 35 - 41 - 46,111,1.11,31,31.0,6,6.0,1,1.0,0,0.0,0,0.0
2809,Aleatorio,100,60,0.6,2,15 - 16 - 21 - 28 - 29 - 58,02 - 04 - 15 - 28 - 34 - 39,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2809,Motor Elite 9,100,38,0.38,2,02 - 19 - 23 - 34 - 53 - 57,02 - 04 - 15 - 28 - 34 - 39,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2810,Aleatorio,100,68,0.68,3,29 - 46 - 47 - 49 - 50 - 57,01 - 17 - 19 - 29 - 50 - 57,17,0.17,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2810,Motor Elite 9,100,77,0.77,4,01 - 17 - 29 - 30 - 37 - 50,01 - 17 - 19 - 29 - 50 - 57,77,0.77,12,12.0,3,3.0,1,1.0,0,0.0,0,0.0
2811,Aleatorio,100,58,0.58,2,09 - 20 - 24 - 27 - 31 - 45,08 - 27 - 36 - 37 - 39 - 45,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2811,Motor Elite 9,100,59,0.59,5,08 - 27 - 36 - 37 - 40 - 45,08 - 27 - 36 - 37 - 39 - 45,610,6.1,5,5.0,1,1.0,2,2.0,1,1.0,0,0.0
2812,Aleatorio,100,61,0.61,2,17 - 18 - 28 - 42 - 48 - 59,15 - 18 - 27 - 31 - 39 - 42,12,0.12,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2812,Motor Elite 9,100,33,0.33,2,10 - 11 - 25 - 27 - 42 - 46,15 - 18 - 27 - 31 - 39 - 42,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2813,Aleatorio,100,54,0.54,2,10 - 15 - 18 - 32 - 43 - 55,10 - 21 - 32 - 38 - 51 - 58,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2813,Motor Elite 9,100,71,0.71,2,10 - 13 - 20 - 37 - 38 - 50,10 - 21 - 32 - 38 - 51 - 58,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2814,Aleatorio,100,58,0.58,3,11 - 17 - 26 - 30 - 43 - 47,11 - 17 - 19 - 26 - 49 - 54,14,0.14,4,4.0,2,2.0,0,0.0,0,0.0,0,0.0
2814,Motor Elite 9,100,48,0.48,2,10 - 11 - 13 - 25 - 46 - 54,11 - 17 - 19 - 26 - 49 - 54,2,0.02,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
2815,Aleatorio,100,64,0.64,3,05 - 07 - 16 - 20 - 28 - 36,05 - 20 - 28 - 38 - 50 - 53,18,0.18,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2815,Motor Elite 9,100,60,0.6,3,10 - 13 - 20 - 37 - 38 - 50,05 - 20 - 28 - 38 - 50 - 53,20,0.2,5,5.0,3,3.0,0,0.0,0,0.0,0,0.0
2816,Aleatorio,100,56,0.56,3,04 - 17 - 21 - 22 - 46 - 48,04 - 17 - 19 - 20 - 40 - 48,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2816,Motor Elite 9,100,39,0.39,2,04 - 13 - 36 - 40 - 43 - 53,04 - 17 - 19 - 20 - 40 - 48,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2817,Aleatorio,100,56,0.56,3,02 - 24 - 33 - 39 - 46 - 60,24 - 30 - 43 - 46 - 55 - 60,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2817,Motor Elite 9,100,106,1.06,3,10 - 11 - 43 - 53 - 55 - 60,24 - 30 - 43 - 46 - 55 - 60,43,0.43,18,18.0,5,5.0,0,0.0,0,0.0,0,0.0
2818,Aleatorio,100,75,0.75,3,10 - 12 - 21 - 28 - 47 - 58,07 - 10 - 12 - 15 - 25 - 47,24,0.24,14,14.0,2,2.0,0,0.0,0,0.0,0,0.0
2818,Motor Elite 9,100,74,0.74,3,10 - 14 - 15 - 24 - 44 - 47,07 - 10 - 12 - 15 - 25 - 47,22,0.22,17,17.0,1,1.0,0,0.0,0,0.0,0,0.0
2819,Aleatorio,100,61,0.61,2,26 - 27 - 36 - 43 - 50 - 55,11 - 12 - 39 - 43 - 46 - 50,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2819,Motor Elite 9,100,104,1.04,3,10 - 11 - 13 - 21 - 46 - 50,11 - 12 - 39 - 43 - 46 - 50,48,0.48,23,23.0,5,5.0,0,0.0,0,0.0,0,0.0
2820,Aleatorio,100,69,0.69,3,03 - 06 - 20 - 32 - 42 - 45,06 - 15 - 19 - 25 - 32 - 42,17,0.17,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2820,Motor Elite 9,100,35,0.35,2,10 - 11 - 25 - 27 - 42 - 46,06 - 15 - 19 - 25 - 32 - 42,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2821,Aleatorio,100,57,0.57,2,09 - 12 - 14 - 15 - 45 - 52,14 - 22 - 30 - 33 - 44 - 45,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2821,Motor Elite 9,100,56,0.56,3,14 - 22 - 29 - 33 - 35 - 46,14 - 22 - 30 - 33 - 44 - 45,24,0.24,14,14.0,2,2.0,0,0.0,0,0.0,0,0.0
2822,Aleatorio,100,59,0.59,2,05 - 26 - 29 - 31 - 34 - 56,29 - 39 - 46 - 47 - 53 - 56,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2822,Motor Elite 9,100,104,1.04,3,14 - 22 - 29 - 35 - 46 - 47,29 - 39 - 46 - 47 - 53 - 56,44,0.44,24,24.0,4,4.0,0,0.0,0,0.0,0,0.0
2823,Aleatorio,100,51,0.51,2,18 - 21 - 37 - 42 - 47 - 56,07 - 15 - 21 - 37 - 57 - 60,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2823,Motor Elite 9,100,67,0.67,3,06 - 07 - 25 - 26 - 37 - 57,07 - 15 - 21 - 37 - 57 - 60,21,0.21,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2824,Aleatorio,100,59,0.59,3,12 - 16 - 34 - 39 - 47 - 54,04 - 16 - 34 - 43 - 54 - 57,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2824,Motor Elite 9,100,72,0.72,3,09 - 11 - 16 - 24 - 43 - 57,04 - 16 - 34 - 43 - 54 - 57,37,0.37,12,12.0,5,5.0,0,0.0,0,0.0,0,0.0
2825,Aleatorio,100,53,0.53,4,02 - 04 - 06 - 38 - 50 - 54,02 - 38 - 50 - 54 - 58 - 59,64,0.64,4,4.0,2,2.0,1,1.0,0,0.0,0,0.0
2825,Motor Elite 9,100,50,0.5,2,10 - 13 - 20 - 37 - 38 - 50,02 - 38 - 50 - 54 - 58 - 59,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2826,Aleatorio,100,59,0.59,2,03 - 04 - 10 - 14 - 38 - 58,06 - 10 - 20 - 54 - 58 - 60,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2826,Motor Elite 9,100,86,0.86,3,10 - 13 - 20 - 37 - 38 - 60,06 - 10 - 20 - 54 - 58 - 60,30,0.3,20,20.0,2,2.0,0,0.0,0,0.0,0,0.0
2827,Aleatorio,100,64,0.64,4,01 - 13 - 17 - 27 - 56 - 59,01 - 11 - 13 - 27 - 45 - 59,59,0.59,9,9.0,0,0.0,1,1.0,0,0.0,0,0.0
2827,Motor Elite 9,100,74,0.74,3,01 - 04 - 27 - 36 - 37 - 45,01 - 11 - 13 - 27 - 45 - 59,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2828,Aleatorio,100,52,0.52,2,09 - 10 - 15 - 19 - 41 - 58,15 - 21 - 25 - 55 - 58 - 59,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2828,Motor Elite 9,100,33,0.33,3,15 - 17 - 20 - 21 - 37 - 58,15 - 21 - 25 - 55 - 58 - 59,8,0.08,3,3.0,1,1.0,0,0.0,0,0.0,0,0.0
2829,Aleatorio,100,60,0.6,3,13 - 27 - 29 - 38 - 45 - 46,13 - 22 - 38 - 46 - 51 - 56,11,0.11,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2829,Motor Elite 9,100,95,0.95,2,14 - 22 - 29 - 33 - 35 - 46,13 - 22 - 38 - 46 - 51 - 56,28,0.28,28,28.0,0,0.0,0,0.0,0,0.0,0,0.0
2830,Aleatorio,100,64,0.64,2,01 - 02 - 35 - 36 - 49 - 55,01 - 28 - 34 - 36 - 51 - 52,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2830,Motor Elite 9,100,39,0.39,2,01 - 04 - 27 - 36 - 37 - 45,01 - 28 - 34 - 36 - 51 - 52,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2831,Aleatorio,100,64,0.64,3,38 - 46 - 48 - 49 - 54 - 55,02 - 09 - 32 - 38 - 48 - 55,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2831,Motor Elite 9,100,50,0.5,2,08 - 09 - 11 - 39 - 48 - 53,02 - 09 - 32 - 38 - 48 - 55,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2832,Aleatorio,100,53,0.53,2,02 - 24 - 38 - 39 - 55 - 59,02 - 12 - 18 - 21 - 24 - 37,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2832,Motor Elite 9,100,44,0.44,2,20 - 24 - 35 - 37 - 38 - 50,02 - 12 - 18 - 21 - 24 - 37,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2833,Aleatorio,100,57,0.57,3,13 - 16 - 22 - 36 - 47 - 49,01 - 03 - 13 - 16 - 36 - 56,15,0.15,5,5.0,2,2.0,0,0.0,0,0.0,0,0.0
2833,Motor Elite 9,100,67,0.67,3,10 - 13 - 16 - 36 - 53 - 57,01 - 03 - 13 - 16 - 36 - 56,12,0.12,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2834,Aleatorio,100,62,0.62,3,10 - 11 - 15 - 18 - 24 - 47,05 - 08 - 11 - 15 - 39 - 47,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2834,Motor Elite 9,100,48,0.48,4,08 - 09 - 11 - 39 - 44 - 47,05 - 08 - 11 - 15 - 39 - 47,60,0.6,5,5.0,1,1.0,1,1.0,0,0.0,0,0.0
2835,Aleatorio,100,56,0.56,2,09 - 29 - 31 - 36 - 38 - 59,09 - 24 - 27 - 36 - 43 - 54,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2835,Motor Elite 9,100,74,0.74,4,08 - 27 - 36 - 43 - 52 - 54,09 - 24 - 27 - 36 - 43 - 54,71,0.71,11,11.0,2,2.0,1,1.0,0,0.0,0,0.0
2836,Aleatorio,100,60,0.6,3,06 - 10 - 27 - 29 - 42 - 57,01 - 06 - 10 - 30 - 42 - 50,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2836,Motor Elite 9,100,96,0.96,4,01 - 10 - 17 - 30 - 37 - 50,01 - 06 - 10 - 30 - 42 - 50,141,1.41,16,16.0,5,5.0,2,2.0,0,0.0,0,0.0
2837,Aleatorio,100,62,0.62,2,02 - 19 - 29 - 35 - 42 - 46,03 - 14 - 34 - 35 - 42 - 50,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2837,Motor Elite 9,100,77,0.77,3,14 - 22 - 29 - 35 - 46 - 50,03 - 14 - 34 - 35 - 42 - 50,21,0.21,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0
2838,Aleatorio,100,58,0.58,2,10 - 11 - 29 - 36 - 39 - 54,04 - 07 - 29 - 32 - 36 - 53,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2838,Motor Elite 9,100,78,0.78,3,04 - 13 - 36 - 40 - 43 - 53,04 - 07 - 29 - 32 - 36 - 53,21,0.21,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0
2839,Aleatorio,100,62,0.62,3,30 - 32 - 37 - 39 - 43 - 47,27 - 30 - 37 - 40 - 46 - 47,19,0.19,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2839,Motor Elite 9,100,91,0.91,3,08 - 27 - 36 - 37 - 40 - 45,27 - 30 - 37 - 40 - 46 - 47,21,0.21,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0
2840,Aleatorio,100,58,0.58,3,26 - 39 - 49 - 54 - 55 - 57,01 - 33 - 39 - 49 - 57 - 60,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2840,Motor Elite 9,100,54,0.54,2,01 - 10 - 26 - 33 - 35 - 46,01 - 33 - 39 - 49 - 57 - 60,1,0.01,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
2841,Aleatorio,100,54,0.54,3,04 - 12 - 20 - 22 - 26 - 36,04 - 05 - 12 - 34 - 36 - 48,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
